665586089952993280	Al die verschillende soorten moslims slaan elkaar ook de hersens in. #eenvandaag	766104432.0	FBrand2	Westland	#eenvandaag		Over de helft. Graag relativerend, probeer overal de humor van in te zien. Lukt niet altijd. Rutte heeft niets leuks.	IMPLICIT	GROUP
1063347714514145280	@PvdA De oplossing: PVDA HEFT ZICHZELF OP. Zou een mooi gebaar zijn als boetedoening voor decennia uitbuiten van Nederland. Dag 'arbeiders'.	954681195534614529	gerard05098384			@PvdA		IMPLICIT	OTHER
666675933059923968	IK BEN NU TOE AAN EEN VROUW EN.EEN BEETJE positief nieuws BEN moslim moe	302185165.0	EgberPrins	Groningen			handjes af van kinderen & dieren, jaagt graag op FOUTE ambtenaren en dienders, een hekel aan bordeliners, drank, drugs, vrouwen met een snor en,slecht weer :-)	IMPLICIT	GROUP
1064351579711500288	@ClariceGargard Er gaat niets boven een echte neger als zwarte Piet, geen nodeloze discussies over te veel of te weinig roetvegen, enige interesse?	1055282935048196096	RudiDeMan1			@ClariceGargard		EXPLICIT	INDIVIDUAL
1061935280846974983	@pril_karin @Leolucassen Verwarde profesor hoort in een kliniek thuis in een dwangbuis	292294402	IMCSnederland	Netherlands		@pril_karin @Leolucassen	We sell and buy nice and all original WWII militairy collectibles. Visit our site http://www.imcsmilitaria.com	IMPLICIT	INDIVIDUAL
665447077376368640	.@BlueSourceCoder akkoord. En die smeerlappen plegen een aanslag op onze menselijkheid. Maar niet alle moslims zijn terroristen!!!	20677076	dewlanna	Lokeren		@BlueSourceCoder	freelance art director ~ founder of Pi\u00f1ata ~ blogger voor Geekster.be ~ Lego Lover ~ Waaslander-in-hart-en-nieren ~ http://be.linkedin.com/in/desmetpeter/	EXPLICIT	GROUP
666214676632596482	@AmyMek @HelenaJacobs niet normaal toch, gek zijn moslims knetter gek.	25660810.0	wvduijn	Rotterdam		@AmyMek @HelenaJacobs	Zelfstandig ondernemer. Koikarpers, Poezengek Weeramateur. Cynicus, Relativist, Optimist,Sombermans. Dyslexie Taalfouten voorbehouden. EX-VVD Pro Israel	EXPLICIT	GROUP
1062839499569459200	@cfcjesse Geen genade meer oprotte homo kk hardcore zijn vanaf nu😤😤💆🏻‍♂️	2979660137	Ozann020	🇳🇱#LIJPESEASON		@cfcjesse	Time heals the pain...	EXPLICIT	INDIVIDUAL
666517310744694784	Turk spuugt op steunbetuiging kanker turk jou moeten ze ook dood schieten	2901331652.0	benpassion4u	schiedam				EXPLICIT	INDIVIDUAL
1062776861825089537	@NonaVanBraeckel is een slet RT @Sltjesznoveral: @NonaVanBraeckel is een slet RT @Sltjesznoveral: @NonaVanBraeckel is een slet RT @merelrak: en heeft haar verkocht aan een bordeel #slet	825433854085386240	Sltjesznoveral		#slet	@NonaVanBraeckel @Sltjesznoveral @NonaVanBraeckel @Sltjesznoveral @NonaVanBraeckel		EXPLICIT	INDIVIDUAL
840627575730892801	Wel apart dat een man die op dezelfde wijze democratie misbruikt als Hitler ons vervolgens een nazi noemt..#kutturk	167726324	schranz81	islamsterdam	#kutturk		glass artist, free spirit and supporter of PVV since day one. Stop (radical yeah lol) Islam in its attempt to conquer our free world.	EXPLICIT	INDIVIDUAL
1061960212360380417	@4deerhound @michkapteijns74 @MrMosquitoz @NedLeeuw Jij bent echt gruwelijk ziek in je hoofd. Hoog tijd dat je opgenomen wordt en een heel goede behandeling gaat krijgen. #GeestelijkGehandicapte https://t.co/ggc9pI2khe	1024968395597524992	EUSSR3	Leiden	#GeestelijkGehandicapte	@4deerhound @michkapteijns74 @MrMosquitoz @NedLeeuw	#EU is a big lie. It should be called #EUSSR It's not a democracy but a socialist salvation as Hitler wanted. Tweets in Dutch and English.	EXPLICIT	INDIVIDUAL
1076891657793138689	Afrika alleen voor afrikanen. Europa voor iedereen. Logisch. *sarcasm off*	2464549642.0	tt_samira	Rotterdam			#Save Holland from the invasion #Replacementmigration #Save civilisation #Save dutch people #Free thinker #Critical thinker #Dutch and moroccan #Willnotbesilent	EXPLICIT	GROUP
841750937421115392	Alweer de grootste kolder die Buma ooit gehoord heeft. Kolder devalueert harder dan je met je ogen kan knipperen.	16832586.0	mikofLohr	Wassenaar			Universitair Docent Oude Geschiedenis, Leiden. Vindt dingen, meestal tevergeefs. Groen. Links. @drflohr	IMPLICIT	INDIVIDUAL
666684352613453824	@vkwillemvissers nog meer moslims binnen halen goed bezig europa	2814247888	ceeswouters1			@vkwillemvissers		IMPLICIT	GROUP
1075787732943802368	Het vermoorden van Palestijnse burgers is niet voldoende, ook de geschiedenis en erfenis van prominente Palestijnen moet eraan.	187941625.0	FouadAkka	Rotterdam			Omdat ieder mens de moeite waard is. tweets on my account. Onverdraagzaamheid is geweld tegen de geest en haat is geweld tegen het hart.	EXPLICIT	GROUP
841229612021633026	@MSNNL En de Turken zijn racistische varkens	591042935.0	AdHooijboer	Nieuwkoop		@MSNNL	ik ben met pensioen maar niet achter de geraniums	EXPLICIT	GROUP
665912621489651712	@widtvoet @MaggieoMaggie1 idd breedbeeld tv,nieuwe bankstellen en ijskasten, WiFi en halal eten is n 'must' lekker terug naar puinhopen,ty	1493548182	HHelenaderksen	bhz		@widtvoet @MaggieoMaggie1	Oplettend en behulpzaam.Uitgesproken mening.Creatief in het vinden van oplossingen.	IMPLICIT	GROUP
842341318353424384	Turkije zet Nederlandse koeien uit :D Koe koek	26510920.0	BennyRoyal	Rotterdam			International DJ/Producer/Remixer. Signed at: Stealth, Spinnin, Toolroom, Ultra, Nervous, Hotfingers, Stereo Productions and many others.	IMPLICIT	OTHER
840739151850930177	@Mrt_Zhr En dat zijn nu j\u00faist woorden van de \u00e9chte Nazi... @Esther_Voet @maxnanet @oogopmorgen	134552828	Diggrich_			@Mrt_Zhr @Esther_Voet @maxnanet @oogopmorgen	We moeten nooit ophouden met spreken	EXPLICIT	INDIVIDUAL
1065224259763605514	Ik hoop dat Jessie aangifte gaat doen tegen die drie geestelijke gestoorde, want Jessie waar ze jou nu voor uit hebben gemaakt, zou ik niet pikken en stapte na John de Mol toe want dat is ontoelaatbaar.	1031248647495856129	PieterJanssen14					EXPLICIT	GROUP
840932682624323589	@pulpdeluukse holland Nederland pleit voor de ondersteuning van het nazisme racist racist fascistische terreur	169869981	rado3434	T\u00fcrkiye		@pulpdeluukse	\u0130ST \u00dcNV k\u00fclt\u00fcrel miras ve turizm #EVET	EXPLICIT	OTHER
842459910868725761	Wel leuk dat een Nederlandse voetballer er voor zorgt, dat een Turkse voetbalclub doorgaat in de Europa League....	342922717.0	BuurmanPils	Westland				IMPLICIT	GROUP
665509711488417792	Toch wel.toevallig dat alle terroristen moslim zijn x) nee ligt niet aan t geloof he?	1403044590.0	Bradley1096	Rotterdam, Zuid-Holland			Grand Theft Auto | Assassin's Creed | Feyenoord Till I Die | I tweet in English and Dutch |	IMPLICIT	GROUP
1063395245054935040	@Utopiatvshow Ga dat even zelf doen luie donder dat je bent.	1031248647495856129	PieterJanssen14			@Utopiatvshow		EXPLICIT	INDIVIDUAL
665096713187811328	gedownload? Hoewel dit zeer zeker werd verwacht, verstrekten de \u201chumanisten\u201d de straatarme auteur geen geld om het boek te schrijven en te	2543669036	vanpraagbiograf					IMPLICIT	GROUP
840639696174743553	@Denk_NL is erop uit ook in Nederland de sharia #dictatorerdogan te stichten.	2203622990.0	Wilcorkes	Westland	#dictatorerdogan	@Denk_NL	Fotograaf Woningpresentaties. Foto- Video-Plattegrond. Civieltechnisch Adviseur. Ondersteuning Infraprojecten. Voetbalscheidsrechter.	IMPLICIT	GROUP
839491168417296384	@Haberturk @DannyNLD73 turken noemen @geertwilderspvv racist, plegen zelf genocide, en moorden nu nog de koerden uit. #PVV	182369812	6yrsthailand	planet earth	#PVV	@Haberturk @DannyNLD73 @geertwilderspvv	#antilinks,#proisrael,#protrump,#optiimist, Zoekt het echte nieuws Looking always for real news	EXPLICIT	GROUP
1061986914247589888	@TheRebelThePoet @OrbanTheBest Flikker toch eens op uit MIJN land. Vervelend brok ellende. Wij zijn dat gelieg, gezeur en gezeik van jou en je #GeestelijkGehandicapte vrienden al lang spuugzat. #Wegwezen	1024968395597524992	EUSSR3	Leiden	#GeestelijkGehandicapte #Wegwezen	@TheRebelThePoet @OrbanTheBest	#EU is a big lie. It should be called #EUSSR It's not a democracy but a socialist salvation as Hitler wanted. Tweets in Dutch and English.	EXPLICIT	INDIVIDUAL
840211370343821313	@RenevanZalk Ik zeg het maar weer: gematigde moslims bestaan niet.	2275334721.0	Lampje87	Rotterdam, Zuid-Holland		@RenevanZalk	Eigenzinnig, kritisch, Россия, anti EU/Euro. Interests: Jazz; Blues; Bach; Rammstein. Architecture; Kendo.	IMPLICIT	GROUP
667455974937071616	Inderdaad, @ANanninga. Bij iedere Israëlische scheet staan er duizenden moslims vooraan om te protesteren. Na Parijs? Enkele.. #studiopowned	169660103.0	dennis_dw	Rotterdam	#studiopowned	@ANanninga	Student Geschiedenis, http://OpinieZ.com, liberaal, Feyenoord-supporter.	IMPLICIT	GROUP
1062841210841247744	In die nieuwe Woolrich parka’s heb je binnen in zo een etiket waar “made in china” op staat. Maar die kk marokanen in mn klas deden kk dom en nu heb ik die bon op een kk zieke plek bewaart. Als iemand nog dom doet trek ik m binnen hand bereik	2979660137	Ozann020	🇳🇱#LIJPESEASON			Time heals the pain...	EXPLICIT	GROUP
1063755239663304704	Jullie zijn allemaal nutteloos doei	2432038851	ftmaleficent	Rotterdam, The Netherlands			"You have crushed me so hard I am now more dust than human."	EXPLICIT	GROUP
1063933198101565441	wil trouwens geen pro pieten in mn mentions zien, want ik heb vandaag 0 geduld. opgerot met dat gekloot.	1002486022092066817	winsjun	1/9 off nct\u2019s managers			\uff61all my tweets are jokes, please don\u2019t take it too serious. except my jaemin love tweets of course, those are serious, very serious\uff61\uff9f\u2606 \uff61 \ud83c\uddf3\ud83c\uddf1 fan account	EXPLICIT	GROUP
665964476802449412	In de islamitische wereld is er veel islamitisch geweld. Europa heeft zijn deuren geopend voor moslims, nu is er hier ook islamitisch geweld	509064573.0	FopSchipper	Groningen			Jurist. Student privaatrecht aan de RUG - ik schrijf een scriptie over botsende grondrechten. Politiek en sociaal conservatief. Geloof & wetenschap.	IMPLICIT	GROUP
841759829911863296	Islamkenner Wilders denkt dat Jezus niet bestaat volgens de islam. Joe. #slotdebat	1066424348.0	Jongderik	Gouda, Zuid-Holland	#slotdebat		Optimistische realist. Gematigd fanaticus. Eurosceptische eurofiel. Schrijft voor Jalta. Studeert in Leiden, resideert in Gouda.	IMPLICIT	INDIVIDUAL
840954608621105156	U staaft uw eigen gelijk met subjectieve meningen, verkeerde citaten en Facebook-complotplaatjes mijnheer @Merfralex. Maar dat mag.	238128989.0	WiIIemAlexander	Wassenaar		@Merfralex	Werkende vader, echtgenoot, zoon & broer. Twittert op menig titel waaronder een parodiërende, zonder ministeriële verantwoordelijkheid. King of the Netherlands.	IMPLICIT	INDIVIDUAL
1062703998438907906	What to do?: Er is zo een kanker hoer die mij techniek les geeft, ben 2 weken bezig met een werkstuk, lever het in en ontkent ze dat ze niks heeft. Ze geeft me daarom een 1 en ze wilt ook niet praten, ze doet kk brutaal, ze spreekt een leerling wan met “bek, oprotten”	2979660137	Ozann020	🇳🇱#LIJPESEASON			Time heals the pain...	EXPLICIT	INDIVIDUAL
665309554348040192	Hoeveel doden moeten er nog vallen voordat de grenzen dicht gaan? Zijn jullie nou echt zo dom met je multiculturele shit zooi? #islam #IS	13468142	klaagbeer	NLD	#islam #IS		Brombeer, in voor humor en altijd wat te zeiken. Gynaecoloog, schrijver en automonteur. Sarcasm is a way of my life.	EXPLICIT	OTHER
1075438918013718528	@Sheilalaka @nrc en @Sheilalaka moet een beurt van een zwarte neger met een lul van een halve meter. zeikmuts. wel een zwarte he, geen gele groene of paarse.	8.778919820053381e+17	violetpanther2	rotterdam		@Sheilalaka @nrc @Sheilalaka	😎skeeleren touwtjes knopen speedboot tekenen zingen techniek dromen	EXPLICIT	INDIVIDUAL
666697757281906689	#PVV #VNL deradicaliseren van moslims ?? ...zoiets als therapie voor een serie moordenaar ? gewoon het land uittrappen die radicalen	82633295	hudinie1	Holland	#PVV #VNL		Arbitrage trader, AZ-fan, anti-radical Islam, Holland voor de Hollanders !	IMPLICIT	GROUP
664899973243379712	Aan een lilliputter vragen wat hij wil worden als hij later groot is, is nooit grappig. #loveinground	403620674	loveinground	Amsterdam	#loveinground		De beste spreuken	EXPLICIT	GROUP
839967115054616577	PvdA bestaat uit huichelaars die hun idealen verkwanselen om maar te mogen regeren. Ben bang dat GL ook die kant op gaat #pauwenjinek #penj	803727085206470657	niss0706		#pauwenjinek #penj		Bredase in de randstad \ud83d\udc81\ud83c\udffb.	EXPLICIT	GROUP
